1	1	1
2	1	1
3	1	0
4	1	0
5	1	1
6	2	0
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	0
13	1	1
14	1	1
15	2	1
16	1	1
17	1	0
18	1	0
19	1	1
20	1	1
21	1	1
22	1	1
23	1	0
24	1	1
25	1	1
26	1	1
27	1	1
28	1	1
29	1	1
30	1	1
31	1	1
32	1	1
33	1	1
34	1	1
35	1	1
36	1	0
37	1	1
38	1	1
39	1	1
40	1	0
41	1	1
42	1	1
43	1	1
44	1	1
45	1	0
46	1	1
47	1	1
48	1	1
49	1	0
50	1	0
51	1	1
52	1	0
53	1	0
54	1	0
55	1	0
56	1	0
57	2	1
58	1	1
59	1	1
60	2	1
61	1	1
62	1	1
63	1	0
64	1	0
65	2	0
66	1	0
67	2	1
68	2	0
69	2	1
70	2	1
71	2	1
72	1	0
73	2	1
74	1	0
75	2	1
76	1	0
77	2	1
78	2	1
79	2	1
80	2	1
81	2	1
82	2	1
83	2	1
84	2	1
85	2	1
86	2	1
87	2	0
88	2	1
89	1	1
90	2	0
91	2	0
92	2	1
93	2	1
94	1	0
95	2	1
96	1	0
97	2	1
98	2	1
99	2	1
100	2	1
101	2	0
102	1	1
103	2	0
104	2	0
105	2	0
106	1	1
107	1	1
108	2	1
109	2	1
110	1	0
111	2	0
112	2	0
113	1	0
114	2	0
115	2	0
116	2	0
117	1	1
118	2	0
119	1	1
120	1	0
121	1	1
122	1	0
123	1	1
124	1	0
125	2	0
126	2	0
127	1	1
128	1	0
129	1	1
130	1	1
131	1	1
132	1	1
133	1	1
134	1	1
135	1	1
136	2	0
137	1	1
138	1	0
139	1	0
140	1	0
141	2	0
142	1	1
143	1	0
144	1	1
145	1	1
146	1	1
147	1	1
148	1	1
149	1	1
150	1	0
151	1	0
152	1	1
153	1	0
154	1	0
155	1	1
156	1	1
157	1	0
158	1	1
159	1	1
160	1	0
161	1	1
162	1	0
163	1	0
164	1	0
165	1	0
166	1	0
167	2	1
168	2	1
169	2	1
170	2	1
171	2	1
172	2	1
173	2	0
174	2	1
175	2	1
176	2	1
177	2	1
178	2	1
179	2	0
180	2	1
181	2	1
182	2	0
183	1	0
184	2	1
185	2	1
186	2	1
187	2	1
188	2	1
189	2	1
190	2	1
191	2	1
192	2	1
193	2	1
194	2	1
195	2	1
196	2	1
197	2	1
198	2	1
199	2	0
200	2	0
