1	2	0
2	1	0
3	2	0
4	2	1
5	2	1
6	2	0
7	2	0
8	2	0
9	2	0
10	1	1
11	1	1
12	1	1
13	1	1
14	1	1
15	1	1
16	1	0
17	1	1
18	1	1
19	1	1
20	1	1
21	1	1
22	1	1
23	1	1
24	1	1
25	1	1
26	1	1
27	1	1
28	1	1
29	1	1
30	1	1
31	1	1
32	1	1
33	1	1
34	1	1
35	1	1
36	1	1
37	1	1
38	1	1
39	1	1
40	1	0
41	1	1
42	2	0
43	1	0
44	1	0
45	2	0
46	1	1
47	1	1
48	1	1
49	1	1
50	1	1
51	1	0
52	1	1
53	1	0
54	2	1
55	1	0
56	2	1
57	2	1
58	2	1
59	2	1
60	2	1
61	2	1
62	2	0
63	2	1
64	2	1
65	2	1
66	2	1
67	2	1
68	2	1
69	2	1
70	2	1
71	2	1
72	2	1
73	2	1
74	2	1
75	2	1
76	2	0
77	2	1
78	2	1
79	2	1
80	2	1
81	2	1
82	2	1
83	2	0
84	1	0
85	2	1
86	2	0
87	2	0
88	1	0
89	1	0
90	1	1
91	1	0
92	1	0
93	1	0
94	2	1
95	2	1
96	2	1
97	2	1
98	2	1
99	2	1
100	2	1
101	2	0
102	2	1
103	2	0
104	2	0
105	1	1
106	1	1
107	1	1
108	1	1
109	1	1
110	1	0
111	1	1
112	1	1
113	1	1
114	1	1
115	1	0
116	1	0
117	1	1
118	1	1
119	1	1
120	1	1
121	1	1
122	1	1
123	1	1
124	1	1
125	1	0
126	1	1
127	1	1
128	1	1
129	1	1
130	1	1
131	1	1
132	1	1
133	1	0
134	1	1
135	1	1
136	1	1
137	1	1
138	1	1
139	1	0
140	1	1
141	1	1
142	1	1
143	1	1
144	1	0
145	1	1
146	1	1
147	1	1
148	1	1
149	1	1
150	1	1
151	1	0
152	1	1
153	1	0
154	1	0
155	1	0
156	1	0
157	1	0
158	1	0
159	2	1
160	2	1
161	2	1
162	2	1
163	2	1
164	2	1
165	2	1
166	2	1
167	2	1
168	2	1
169	2	1
170	2	1
171	2	1
172	2	0
173	2	0
174	2	1
175	2	1
176	2	1
177	2	1
178	2	1
179	2	1
180	2	1
181	2	0
182	2	1
183	2	0
184	2	1
185	2	1
186	2	0
187	2	1
188	2	1
189	2	0
190	2	0
191	1	0
192	2	1
193	2	1
194	2	1
195	2	1
196	2	0
197	2	1
198	2	1
199	2	1
200	2	1
