1	1	0
2	2	0
3	1	1
4	1	0
5	1	1
6	1	0
7	1	1
8	1	1
9	1	0
10	1	1
11	1	1
12	2	1
13	2	0
14	1	1
15	1	1
16	1	1
17	1	1
18	1	0
19	1	0
20	1	0
21	2	0
22	1	1
23	1	1
24	1	1
25	1	0
26	1	0
27	1	1
28	1	1
29	1	1
30	1	1
31	1	1
32	1	1
33	1	0
34	1	1
35	1	1
36	1	1
37	1	1
38	1	1
39	1	0
40	1	1
41	1	1
42	1	1
43	1	1
44	1	0
45	1	1
46	1	0
47	2	0
48	2	0
49	1	1
50	1	1
51	2	1
52	2	1
53	2	1
54	2	1
55	1	1
56	2	1
57	2	0
58	1	0
59	2	1
60	2	0
61	1	0
62	2	1
63	2	1
64	2	1
65	2	1
66	2	1
67	2	1
68	2	0
69	2	1
70	2	0
71	2	1
72	2	1
73	2	1
74	2	1
75	2	1
76	2	1
77	2	0
78	2	0
79	2	1
80	2	1
81	2	0
82	2	0
83	2	1
84	2	1
85	1	0
86	2	1
87	2	1
88	2	1
89	2	1
90	2	1
91	2	1
92	2	1
93	2	1
94	2	1
95	2	1
96	2	1
97	2	1
98	2	1
99	2	1
100	2	1
101	2	0
102	1	1
103	1	1
104	1	1
105	2	0
106	1	1
107	1	1
108	1	1
109	1	1
110	1	0
111	2	0
112	1	0
113	1	1
114	1	1
115	1	0
116	1	1
117	1	1
118	1	0
119	1	1
120	1	1
121	1	1
122	1	0
123	2	0
124	1	1
125	1	1
126	1	1
127	1	0
128	1	1
129	1	1
130	1	1
131	1	1
132	1	0
133	1	1
134	1	0
135	1	1
136	1	1
137	1	1
138	1	1
139	1	1
140	1	1
141	1	1
142	1	0
143	1	0
144	2	0
145	1	1
146	1	1
147	1	1
148	1	1
149	2	1
150	1	1
151	1	0
152	1	0
153	1	0
154	2	1
155	2	1
156	2	1
157	2	1
158	2	0
159	2	1
160	2	1
161	2	1
162	2	1
163	2	1
164	2	1
165	2	1
166	2	1
167	2	1
168	2	1
169	2	1
170	2	0
171	2	1
172	1	0
173	2	0
174	2	1
175	2	1
176	2	1
177	2	1
178	2	1
179	2	0
180	2	1
181	2	1
182	2	1
183	2	1
184	2	1
185	2	1
186	2	1
187	2	0
188	2	1
189	2	1
190	2	1
191	2	1
192	2	1
193	2	1
194	2	0
195	2	1
196	2	1
197	2	1
198	2	1
199	2	1
200	2	1
