1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
12	1	1
13	1	1
14	1	0
15	1	0
16	1	1
17	1	0
18	1	1
19	1	1
20	1	1
21	1	1
22	1	1
23	1	1
24	2	1
25	1	1
26	1	1
27	1	1
28	1	1
29	2	0
30	1	1
31	1	1
32	1	1
33	1	1
34	1	1
35	1	0
36	2	0
37	1	1
38	1	0
39	2	1
40	2	1
41	2	0
42	2	0
43	2	0
44	1	0
45	1	1
46	1	1
47	1	0
48	1	0
49	1	1
50	1	1
51	1	1
52	1	1
53	1	0
54	2	0
55	1	1
56	1	1
57	1	1
58	1	0
59	1	1
60	1	0
61	1	1
62	1	1
63	1	1
64	1	1
65	1	1
66	1	1
67	1	0
68	2	0
69	1	1
70	1	1
71	1	1
72	1	0
73	1	1
74	1	1
75	1	0
76	1	1
77	1	0
78	2	0
79	1	1
80	1	1
81	1	1
82	1	1
83	1	1
84	1	0
85	1	1
86	1	1
87	1	0
88	1	1
89	1	1
90	1	1
91	1	1
92	1	1
93	1	0
94	1	1
95	1	1
96	1	1
97	1	1
98	1	1
99	1	1
100	1	1
101	1	1
102	1	0
103	1	1
104	1	1
105	1	0
106	1	1
107	1	1
108	1	1
109	1	1
110	1	0
111	1	0
112	1	1
113	1	1
114	1	1
115	1	0
116	1	1
117	1	1
118	1	1
119	1	1
120	1	1
121	1	1
122	1	1
123	1	1
124	1	1
125	1	1
126	1	1
127	1	1
128	1	1
129	1	1
130	1	1
131	1	0
132	1	1
133	1	1
134	1	0
135	1	0
136	1	1
137	1	1
138	1	1
139	1	1
140	1	1
141	1	0
142	1	1
143	1	1
144	1	1
145	1	0
146	1	1
147	1	1
148	1	0
149	1	0
150	1	0
151	1	1
152	1	1
153	1	0
154	2	0
155	1	1
156	1	1
157	1	1
158	1	1
159	1	1
160	1	0
161	1	0
162	2	0
163	1	1
164	1	0
165	1	0
166	2	1
167	2	0
168	2	1
169	2	0
170	1	0
171	2	0
172	1	1
173	1	1
174	1	1
175	1	0
176	2	1
177	2	1
178	2	0
179	2	0
180	1	1
181	1	1
182	1	0
183	2	0
184	1	0
185	2	1
186	2	0
187	1	1
188	1	0
189	1	1
190	1	1
191	1	1
192	1	1
193	1	1
194	1	1
195	1	1
196	1	1
197	1	1
198	1	0
199	1	1
200	2	0
